Inizio addestramento intensivo della PINN su GPU Cluster...
/opt/conda/lib/python3.11/site-packages/torch/autograd/graph.py:824: UserWarning: Attempting to run cuBLAS, but there was no current CUDA context! Attempting to set the primary context... (Triggered internally at /pytorch/aten/src/ATen/cuda/CublasHandlePool.cpp:181.)
  return Variable._execution_engine.run_backward(  # Calls into the C++ engine to run the backward pass
--- Avvio Training PINN su CUDA (Ambiente: cluster) ---
Epoch 13300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 13800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0174
Epoch 13900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14100/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14200/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14300/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14400/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14500/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14600/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14700/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14800/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 14900/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
Epoch 15000/50000 | Loss Totale: 0.0000 (Dati: 0.0000, Fisica: 0.0000) | Parametro Scoperto D: 0.0175
